Target,Stoploss
1,1
Price,RSI.cs,RSI.cs,IsValid, TimeToValidate
10.98107,19.07053,19.07053,False,5,
11.03,27.7658,27.7658,False,3,
11.00179,27.03904,27.03904,False,3,
10.99393,28.38115,28.38115,False,2,
10.90143,32.32269,32.32269,False,1,
10.74929,37.71751,37.71751,True,1,
10.86357,47.046,47.046,True,1,
11.04857,45.29139,45.29139,True,1,
11.17143,42.32197,42.32197,True,1,
11.36679,52.62729,52.62729,False,6,
11.32607,49.65501,49.65501,False,5,
11.37929,37.97232,37.97232,False,4,
11.28857,37.44178,37.44178,False,3,
11.35821,40.27863,40.27863,False,2,
11.30893,34.30442,34.30442,False,1,
11.00107,38.39521,38.39521,False,2,
10.96571,50.02414,50.02414,False,1,
10.77107,50.93492,50.93492,True,2,
10.73214,54.04568,54.04568,True,1,
11.01536,50.57223,50.57223,True,2,
10.95464,45.44675,45.44675,True,1,
11.19143,53.04464,53.04464,False,1,
11.02607,49.39628,49.39628,True,1,
11.24286,60.47433,60.47433,False,3,
11.25,52.30829,52.30829,False,2,
11.31679,53.68036,53.68036,False,1,
11.1125,49.18573,49.18573,True,1,
11.3,56.57995,56.57995,True,3,
11.3625,50.22263,50.22263,True,7,
11.33714,39.73213,39.73213,True,3,
11.43393,39.38776,39.38776,True,11,
11.36464,29.93947,29.93947,True,4,
11.46464,31.20361,31.20361,True,10,
11.42,35.01672,35.01672,True,8,
11.44857,34.31259,34.31259,True,7,
11.48821,39.91602,39.91602,True,7,
11.43893,29.89435,29.89435,True,5,
11.44143,40.01453,40.01453,True,4,
11.47321,40.20464,40.20464,True,4,
11.45036,41.69825,41.69825,True,2,
11.5075,27.79337,27.79337,True,5,
11.57857,33.54105,33.54105,True,8,
11.61286,33.09108,33.09108,True,7,
11.55714,28.72102,28.72102,True,6,
11.59571,39.84695,39.84695,True,5,
11.62393,29.94409,29.94409,True,4,
11.6175,34.2066,34.2066,True,3,
11.55929,28.81209,28.81209,True,2,
11.52,38.83273,38.83273,True,1,
11.77036,46.7915,46.7915,True,2,
11.83179,26.20506,26.20506,True,3,
11.92857,24.16068,24.16068,True,3,
11.91893,22.24635,22.24635,True,2,
12.00429,20.97331,20.97331,True,1,
12.23036,20.26493,20.26493,True,4,
12.20143,17.09327,17.09327,True,2,
12.30071,20.1231,20.1231,True,2,
12.34571,13.85404,13.85404,False,2,
12.44571,13.76797,13.76797,False,1,
12.16607,12.87499,12.87499,False,2,
12.10143,30.12419,30.12419,False,1,
11.88143,30.44814,30.44814,False,1,
11.66857,38.46852,38.46852,True,1,
12.05179,53.32711,53.32711,True,1,
12.19286,44.05862,44.05862,False,3,
12.28036,43.02937,43.02937,False,2,
12.2575,40.84328,40.84328,False,1,
12.00357,43.37507,43.37507,True,2,
12.11857,55.84825,55.84825,True,1,
12.3225,52.04588,52.04588,True,4,
12.29714,49.48849,49.48849,True,3,
12.26571,51.15096,51.15096,True,2,
12.375,54.40868,54.40868,True,1,
12.56714,44.41687,44.41687,True,2,
12.68571,38.34884,38.34884,True,4,
12.79143,28.80276,28.80276,False,1,
12.66214,18.63535,18.63535,True,2,
12.74464,30.13259,30.13259,True,3,
12.82786,31.32709,31.32709,True,2,
12.85357,31.41824,31.41824,False,3,
12.96893,29.8089,29.8089,False,1,
12.79643,13.91192,13.91192,False,1,
12.52,25.70409,25.70409,False,1,
12.09321,43.27087,43.27087,True,1,
12.23643,55.45576,55.45576,True,2,
12.24571,50.73924,50.73924,True,1,
12.43429,53.43714,53.43714,True,1,
12.61464,53.53881,53.53881,False,1,
12.47536,51.83273,51.83273,True,2,
12.57571,58.01194,58.01194,True,1,
12.84143,52.22345,52.22345,False,2,
12.85714,47.72461,47.72461,False,1,
12.69143,49.28892,49.28892,False,3,
12.70571,53.68623,53.68623,False,2,
12.58821,56.27236,56.27236,False,1,
12.38107,55.09527,55.09527,True,1,
12.57107,53.5191,53.5191,False,2,
12.62714,36.24591,36.24591,False,1,
12.33679,38.16019,38.16019,False,1,
11.78607,47.64193,47.64193,True,1,
11.95143,64.13333,64.13333,False,1,
11.80964,64.55554,64.55554,True,1,
12.11786,64.59441,64.59441,True,3,
12.18571,59.19919,59.19919,True,2,
12.11393,64.31244,64.31244,True,1,
12.32036,65.83472,65.83472,True,1,
12.555,57.77113,57.77113,False,5,
12.51571,52.88961,52.88961,False,4,
12.53429,51.43301,51.43301,False,3,
12.45107,46.72769,46.72769,False,2,
12.44679,52.68541,52.68541,False,1,
12.30571,54.13189,54.13189,False,2,
12.18536,50.76412,50.76412,False,4,
12.10321,37.54457,37.54457,False,3,
12.07286,45.00591,45.00591,False,3,
12.07429,40.65433,40.65433,False,2,
11.96643,51.97791,51.97791,False,1,
11.81429,59.60571,59.60571,True,2,
11.87143,62.26246,62.26246,True,1,
12.00464,70.92898,70.92898,False,1,
11.87214,78.33753,78.33753,False,1,
11.695,80.2348,80.2348,True,1,
11.85179,84.31653,84.31653,True,1,
12.06643,73.11289,73.11289,True,1,
12.22893,62.62143,62.62143,True,1,
12.525,52.51225,52.51225,False,4,
12.6075,40.03356,40.03356,False,3,
12.515,35.20538,35.20538,False,2,
12.50536,37.48484,37.48484,False,3,
12.38393,37.85474,37.85474,False,11,
12.50464,38.32633,38.32633,False,1,
12.36714,30.3517,30.3517,False,9,
12.43571,36.50859,36.50859,False,8,
12.48464,37.84005,37.84005,False,7,
12.38393,31.8672,31.8672,False,6,
12.38071,28.63785,28.63785,False,5,
12.41429,31.8727,31.8727,False,4,
12.48036,36.38906,36.38906,False,3,
12.40107,39.35913,39.35913,False,2,
12.3775,56.42356,56.42356,False,1,
12.16071,62.69718,62.69718,False,1,
11.90357,67.19835,67.19835,True,2,
12.005,73.55325,73.55325,True,1,
12.13821,65.06674,65.06674,False,2,
12.16179,64.42633,64.42633,False,1,
11.97214,58.88165,58.88165,True,6,
11.94286,68.14871,68.14871,True,5,
11.86393,71.54217,71.54217,True,1,
12.02786,71.04045,71.04045,True,3,
11.96429,62.63428,62.63428,True,2,
12.05036,65.77365,65.77365,True,1,
12.4225,64.86421,64.86421,False,3,
12.33964,49.38397,49.38397,False,3,
12.36071,51.05243,51.05243,False,2,
12.26571,43.76114,43.76114,False,1,
12.07286,37.43183,37.43183,False,1,
11.85857,47.78556,47.78556,False,3,
11.86571,58.66727,58.66727,False,2,
11.83893,59.27088,59.27088,False,1,
11.63929,54.64508,54.64508,True,2,
11.66429,59.46126,59.46126,True,1,
11.87286,56.43863,56.43863,False,1,
11.66964,54.85893,54.85893,False,2,
11.61286,58.49289,58.49289,False,1,
11.43786,62.82723,62.82723,False,1,
11.26143,82.64268,82.64268,True,1,
11.61786,83.65664,83.65664,True,2,
11.52179,69.17405,69.17405,True,1,
11.82964,69.19109,69.19109,False,1,
11.65536,55.92276,55.92276,True,1,
11.85857,55.047,55.047,True,3,
11.97357,50.16166,50.16166,True,3,
11.93,47.06982,47.06982,True,2,
11.98821,43.21214,43.21214,True,1,
12.25929,42.55215,42.55215,True,1,
12.47964,41.36333,41.36333,True,2,
12.56286,32.03422,32.03422,True,1,
12.75714,29.17317,29.17317,True,6,
12.84679,21.31982,21.31982,False,1,
12.64286,14.18426,14.18426,True,2,
12.63393,25.12997,25.12997,True,1,
12.78643,21.82405,21.82405,True,2,
12.7775,23.68881,23.68881,True,1,
13.03286,16.05441,16.05441,True,1,
13.35,15.56343,15.56343,True,2,
13.45893,13.9138,13.9138,True,1,
13.81786,11.24388,11.24388,True,2,
13.83179,9.75647,9.75647,True,1,
14.04643,11.00088,11.00088,True,1,
14.23214,11.03215,11.03215,True,1,
14.4075,10.49694,10.49694,False,1,
14.02107,10.59184,10.59184,True,3,
13.99357,25.44069,25.44069,True,2,
13.94571,19.49999,19.49999,True,1,
14.16964,20.89083,20.89083,False,1,
13.88964,20.24892,20.24892,False,2,
14.02036,28.57735,28.57735,False,1,
13.4775,30.01881,30.01881,False,2,
13.34357,47.63609,47.63609,False,1,
12.61464,52.11916,52.11916,True,1,
13.3575,69.45822,69.45822,False,1,
12.98893,56.20676,56.20676,True,1,
13.34643,63.30307,63.30307,True,2,
13.46393,60.68045,60.68045,True,1,
13.69321,61.53912,61.53912,False,3,
13.58857,54.16969,54.16969,False,2,
13.58714,55.05168,55.05168,False,1,
13.07321,54.52496,54.52496,False,1,
12.71536,62.89267,62.89267,True,2,
12.73,63.55988,63.55988,True,1,
13.34286,65.31062,65.31062,True,3,
13.435,51.57149,51.57149,True,2,
13.34714,48.92236,48.92236,True,1,
13.69929,39.82941,39.82941,True,1,
13.9275,44.67682,44.67682,False,2,
13.92821,34.71383,34.71383,False,1,
13.74393,39.27867,39.27867,False,2,
13.60821,44.96403,44.96403,False,1,
13.35893,51.58202,51.58202,True,1,
13.56214,54.05574,54.05574,True,1,
13.71179,50.41215,50.41215,False,2,
13.71929,38.03531,38.03531,False,1,
13.48143,28.34693,28.34693,True,2,
13.56929,35.21639,35.21639,True,1,
13.73643,44.3854,44.3854,True,1,
13.90357,42.79371,42.79371,True,2,
14.03429,37.18328,37.18328,True,1,
14.30357,41.40712,41.40712,True,1,
14.70107,40.55267,40.55267,False,3,
14.76607,33.81209,33.81209,False,2,
14.71929,27.46457,27.46457,False,1,
14.35071,24.50417,24.50417,False,4,
14.43929,28.4227,28.4227,False,2,
14.39893,29.91496,29.91496,False,2,
14.25929,33.43666,33.43666,False,2,
14.17893,37.76303,37.76303,False,1,
13.94893,32.9789,32.9789,False,1,
13.61857,41.33661,41.33661,False,1,
13.37857,52.50305,52.50305,False,4,
13.30357,60.81519,60.81519,True,1,
13.50893,65.40662,65.40662,False,2,
13.4775,67.21863,67.21863,False,1,
13.20714,81.51204,81.51204,True,1,
13.88607,86.30835,86.30835,True,1,
14.29607,64.99162,64.99162,True,2,
14.36393,50.96872,50.96872,True,1,
14.58679,51.34584,51.34584,True,1,
15.07143,46.85029,46.85029,False,3,
14.99964,37.79519,37.79519,False,2,
15.08,37.63454,37.63454,False,1,
14.23643,32.15375,32.15375,False,2,
14.11821,41.61008,41.61008,True,2,
14.03107,39.6128,39.6128,True,1,
14.49179,39.81807,39.81807,False,1,
14.20607,37.1618,37.1618,True,2,
14.30714,41.07613,41.07613,True,1,
14.45321,35.94379,35.94379,False,3,
14.4625,41.61032,41.61032,False,2,
14.45643,47.20691,47.20691,False,1,
14.16107,48.41475,48.41475,True,2,
14.19321,57.11898,57.11898,True,1,
14.39536,67.3047,67.3047,False,4,
14.29429,61.3253,61.3253,True,2,
14.27607,64.61209,64.61209,True,1,
14.50821,48.93621,48.93621,False,1,
14.11714,40.13729,40.13729,False,1,
13.75786,48.11335,48.11335,False,2,
13.73643,66.83597,66.83597,False,1,
13.545,62.25989,62.25989,True,1,
13.88679,68.99928,68.99928,False,1,
13.74179,62.86497,62.86497,False,1,
13.47893,65.41867,65.41867,False,2,
13.39071,68.84205,68.84205,False,1,
13.17893,66.13794,66.13794,True,1,
13.44679,69.76062,69.76062,False,1,
13.10679,68.01898,68.01898,True,2,
12.98464,70.68042,70.68042,True,1,
13.43286,71.70467,71.70467,True,2,
13.32857,66.84948,66.84948,True,1,
13.65,63.576,63.576,True,1,
13.85464,51.8814,51.8814,True,2,
13.91786,48.06184,48.06184,True,5,
14.03607,43.61858,43.61858,False,6,
13.9625,47.23328,47.23328,False,6,
13.89607,45.79821,45.79821,True,2,
13.95214,41.4168,41.4168,False,4,
14.05786,38.29309,38.29309,False,2,
13.99429,30.82437,30.82437,False,2,
13.88607,36.88622,36.88622,False,1,
13.57821,29.00304,29.00304,True,4,
13.53357,35.46186,35.46186,True,3,
13.60786,46.92541,46.92541,True,2,
13.65036,41.31496,41.31496,True,1,
14.14107,49.98654,49.98654,True,3,
14.15893,41.13223,41.13223,True,2,
14.23393,42.3208,42.3208,True,1,
14.40464,43.51892,43.51892,True,5,
14.51893,36.38361,36.38361,True,4,
14.38,31.36751,31.36751,True,3,
14.46857,37.80536,37.80536,True,2,
14.46429,38.17845,38.17845,True,1,
14.68679,35.99402,35.99402,True,2,
14.76571,27.66039,27.66039,True,1,
14.92964,12.0173,12.0173,True,1,
15.08571,8.51194,8.51194,True,7,
15.06179,8.117355,8.117355,True,6,
15.11571,9.574425,9.574425,True,5,
15.09107,12.76939,12.76939,True,4,
15.04964,14.57651,14.57651,True,3,
14.99321,18.18938,18.18938,True,1,
15.16786,24.80122,24.80122,True,1,
15.32536,23.58241,23.58241,False,2,
15.27679,12.0882,12.0882,False,1,
15.01071,16.51373,16.51373,True,1,
15.26464,31.39597,31.39597,False,1,
15.01464,30.73814,30.73814,True,1,
15.95214,42.55183,42.55183,True,3,
15.87964,29.08695,29.08695,True,2,
15.97429,33.18712,33.18712,True,1,
16.17893,31.23808,31.23808,True,4,
16.30286,29.41503,29.41503,True,4,
16.2925,27.40713,27.40713,True,3,
16.25429,26.55619,26.55619,True,1,
16.41714,26.04801,26.04801,True,2,
16.57036,26.16516,26.16516,True,1,
16.74393,26.20803,26.20803,True,1,
17.02429,23.24126,23.24126,True,1,
17.61321,13.46548,13.46548,True,2,
17.62214,12.00597,12.00597,True,1,
17.95,4.248611,4.248611,True,1,
18.195,5.404915,5.404915,False,1,
17.77393,2.01329,2.01329,True,3,
17.93607,17.1469,17.1469,True,2,
17.93286,17.41717,17.41717,True,1,
18.3875,18.35822,18.35822,True,3,
18.32286,15.31451,15.31451,True,2,
18.4425,16.04922,16.04922,True,1,
18.6575,16.28016,16.28016,True,2,
18.77714,15.95197,15.95197,True,1,
19.12179,16.23768,16.23768,True,1,
19.37286,15.89825,15.89825,False,3,
19.44536,17.8604,17.8604,False,2,
19.47071,17.45505,17.45505,False,1,
19.04143,19.56831,19.56831,True,3,
18.93786,34.2252,34.2252,True,2,
18.95321,25.39639,25.39639,True,1,
19.35679,27.07664,27.07664,True,2,
19.47036,22.8147,22.8147,True,1,
19.71429,26.23083,26.23083,True,1,
20.28929,21.68605,21.68605,True,1,
21.05643,18.29553,18.29553,True,3,
20.91286,15.37987,15.37987,True,2,
20.91321,19.38987,19.38987,True,1,
21.46786,21.51298,21.51298,True,6,
21.64143,19.61883,19.61883,False,2,
21.51786,19.06008,19.06008,False,2,
21.405,21.93503,21.93503,True,2,
21.2875,14.51861,14.51861,True,1,
21.67786,14.87457,14.87457,True,1,
21.94571,13.37498,13.37498,False,3,
22.05786,13.88144,13.88144,False,1,
21.78071,13.88698,13.88698,False,1,
21.4125,21.42438,21.42438,True,1,
22.09393,33.52541,33.52541,True,1,
22.47571,34.39012,34.39012,True,3,
22.29679,28.05859,28.05859,True,1,
22.63143,31.50307,31.50307,False,3,
22.7225,33.47199,33.47199,False,1,
22.44429,34.27535,34.27535,False,3,
22.36429,37.10476,37.10476,False,2,
22.24179,36.52418,36.52418,False,1,
21.61536,36.61324,36.61324,False,1,
20.71893,50.82229,50.82229,True,1,
21.775,63.8497,63.8497,False,2,
21.72643,52.63229,52.63229,False,1,
20.98,50.52763,50.52763,False,1,
20.46357,53.91581,53.91581,False,2,
20.41786,65.21567,65.21567,False,1,
20.01,70.49077,70.49077,True,1,
21.78571,71.77744,71.77744,False,2,
21.70357,56.31941,56.31941,False,2,
21.53571,57.62386,57.62386,False,1,
20.85643,56.91231,56.91231,False,4,
20.79036,60.51296,60.51296,False,3,
20.92786,60.19978,60.19978,False,2,
20.77929,55.18784,55.18784,False,1,
20.1875,49.48661,49.48661,False,6,
20.33857,64.66127,64.66127,False,5,
20.29214,62.57932,62.57932,False,4,
20.32786,57.14074,57.14074,False,3,
20.37571,51.56509,51.56509,False,2,
20.23964,50.48576,50.48576,False,1,
19.93643,47.17611,47.17611,False,2,
19.75607,85.65138,85.65138,False,1,
19.50286,86.17493,86.17493,False,1,
18.93286,86.59984,86.59984,True,2,
18.94214,86.05092,86.05092,True,1,
20.04571,85.39195,85.39195,True,2,
19.89179,62.33029,62.33029,True,1,
20.37714,62.3866,62.3866,False,2,
20.19,47.27215,47.27215,True,2,
20.08179,52.1151,52.1151,True,1,
20.43821,52.94295,52.94295,True,1,
20.68464,48.58321,48.58321,False,2,
20.63321,46.22632,46.22632,False,1,
20.03536,45.09087,45.09087,True,3,
20.15321,48.85053,48.85053,True,2,
20.10107,45.3175,45.3175,True,1,
20.40929,42.59571,42.59571,True,2,
20.41857,30.45945,30.45945,True,1,
20.72571,30.45945,30.45945,False,1,
20.39893,38.59607,38.59607,True,5,
20.57714,41.96106,41.96106,True,4,
20.43429,46.48773,46.48773,True,3,
20.41179,45.6422,45.6422,True,2,
20.50464,43.92744,43.92744,True,1,
20.92071,48.64628,48.64628,False,3,
20.97893,45.50035,45.50035,False,2,
20.91929,43.42748,43.42748,False,1,
20.63107,28.8714,28.8714,False,2,
20.78929,39.43795,39.43795,False,1,
20.38464,35.46976,35.46976,True,4,
20.42964,50.49993,50.49993,True,3,
20.51786,49.77859,49.77859,True,2,
20.32321,54.55542,54.55542,True,1,
20.85714,51.76142,51.76142,True,1,
21.16143,44.41117,44.41117,True,1,
21.4075,36.36488,36.36488,True,1,
21.78357,32.77312,32.77312,False,5,
21.63857,29.84807,29.84807,True,1,
21.92464,37.6323,37.6323,False,2,
21.72179,34.89277,34.89277,False,2,
21.58679,37.74141,37.74141,True,6,
21.38929,34.68404,34.68404,True,1,
21.60607,40.50417,40.50417,True,4,
21.67536,29.44712,29.44712,True,3,
21.67643,29.20839,29.20839,True,2,
21.65214,30.08348,30.08348,True,1,
21.94,25.73366,25.73366,False,1,
21.58214,28.27458,28.27458,False,3,
21.56536,41.7368,41.7368,False,2,
21.46143,46.59265,46.59265,False,1,
20.53464,57.87907,57.87907,True,2,
20.53143,69.53113,69.53113,True,1,
20.89857,77.39079,77.39079,True,1,
21.25107,65.2025,65.2025,True,1,
21.81286,55.7387,55.7387,True,4,
21.67179,43.56136,43.56136,True,2,
21.70679,48.97756,48.97756,True,1,
21.98929,49.50575,49.50575,True,1,
22.23393,45.47989,45.47989,True,5,
22.17536,42.09761,42.09761,True,4,
22.13786,46.59079,46.59079,True,3,
22.16893,41.12683,41.12683,True,2,
22.20357,40.40645,40.40645,True,1,
22.5,37.93826,37.93826,True,3,
22.56036,9.826233,9.826233,True,3,
22.52964,9.473534,9.473534,True,2,
22.72643,12.36194,12.36194,True,1,
23.14679,13.3191,13.3191,True,1,
23.75536,14.32662,14.32662,False,1,
23.43071,5.424797,5.424797,True,1,
23.88821,17.18561,17.18561,True,3,
23.66536,16.1122,16.1122,True,2,
23.68643,24.25488,24.25488,True,1,
24.13143,22.45087,22.45087,False,3,
24.1,18.35601,18.35601,False,2,
24.0525,19.35157,19.35157,False,1,
23.70964,20.77456,20.77456,True,2,
23.75857,31.15614,31.15614,True,1,
24.10607,31.26746,31.26746,False,4,
23.93679,27.57571,27.57571,True,2,
24.1525,32.64722,32.64722,False,2,
24.30143,34.68234,34.68234,False,1,
23.66929,40.3289,40.3289,True,2,
23.5925,46.1898,46.1898,True,1,
23.92107,55.3766,55.3766,True,1,
24.39214,45.52279,45.52279,True,1,
24.68857,39.32584,39.32584,True,1,
24.99214,41.17648,41.17648,False,5,
25.06821,36.99229,36.99229,False,4,
25.075,35.31295,35.31295,False,3,
24.95357,28.13177,28.13177,False,2,
25.00321,31.29473,31.29473,False,1,
24.67107,34.51295,34.51295,False,1,
24.055,37.99911,37.99911,False,1,
23.75643,51.4091,51.4091,True,1,
24.33286,57.54997,57.54997,False,1,
23.825,40.66333,40.66333,False,1,
23.54964,47.08255,47.08255,True,2,
23.61821,54.72382,54.72382,True,1,
23.98036,60.96551,60.96551,False,2,
23.81429,59.85099,59.85099,False,1,
23.30679,67.03516,67.03516,False,1,
22.79179,72.6488,72.6488,False,3,
22.70893,75.96461,75.96461,False,2,
22.88964,75.75188,75.75188,False,1,
22.43214,73.5402,73.5402,True,2,
22.48964,74.25898,74.25898,True,2,
22.67,69.29649,69.29649,True,1,
23.20679,63.79469,63.79469,False,2,
23.02179,64.44344,64.44344,False,1,
22.59429,61.23266,61.23266,False,1,
21.78,62.81499,62.81499,True,1,
22.64393,70.54691,70.54691,False,1,
21.90571,63.43144,63.43144,False,3,
22.02964,67.2032,67.2032,False,1,
21.76929,62.36687,62.36687,False,2,
21.57143,60.41471,60.41471,False,1,
21.26143,61.32084,61.32084,False,2,
21.305,65.79805,65.79805,False,1,
20.6,61.89148,61.89148,True,1,
20.87929,67.53963,67.53963,False,2,
20.81607,66.32162,66.32162,False,1,
19.92857,73.84924,73.84924,False,1,
19.20536,77.06395,77.06395,True,1,
19.53786,78.19242,78.19242,False,3,
19.38679,70.27779,70.27779,False,2,
19.38929,83.81786,83.81786,False,1,
19.17429,80.83858,80.83858,False,1,
18.77214,84.22809,84.22809,True,2,
18.84571,84.74659,84.74659,True,1,
20.20464,82.53749,82.53749,True,3,
20.0325,60.08864,60.08864,True,2,
20.06071,61.8569,61.8569,True,1,
20.41071,55.75018,55.75018,True,1,
21.05464,54.92198,54.92198,False,2,
20.885,47.76647,47.76647,False,5,
20.81929,39.65545,39.65545,True,1,
21.04857,29.64966,29.64966,False,3,
20.90286,30.44205,30.44205,False,2,
20.93536,30.34542,30.34542,False,1,
20.56607,30.11121,30.11121,False,1,
19.2425,32.77952,32.77952,True,1,
19.54429,45.26088,45.26088,False,1,
19.04464,43.27094,43.27094,True,2,
18.92214,63.3905,63.3905,True,1,
19.33536,62.96603,62.96603,False,2,
19.25,57.77149,57.77149,False,1,
18.9175,63.18351,63.18351,False,1,
18.20679,76.12191,76.12191,True,1,
18.52964,78.91128,78.91128,True,1,
19.06786,73.41664,73.41664,False,1,
18.79679,69.05317,69.05317,False,2,
18.63321,69.78195,69.78195,False,3,
18.5475,71.10396,71.10396,False,2,
18.5775,69.51925,69.51925,False,1,
18.32143,58.57591,58.57591,True,3,
18.395,65.95826,65.95826,False,1,
18.19964,59.53854,59.53854,True,1,
19.00607,60.3861,60.3861,True,1,
19.60821,54.25278,54.25278,False,1,
19.36071,45.91846,45.91846,False,1,
18.82143,44.85019,44.85019,False,3,
18.71071,42.56202,42.56202,False,2,
18.76107,47.69019,47.69019,False,1,
18.46786,54.4698,54.4698,True,1,
18.69679,54.76165,54.76165,False,2,
18.58214,49.09681,49.09681,False,1,
17.91964,49.51182,49.51182,False,1,
17.35429,57.86774,57.86774,True,1,
18.07464,60.76996,60.76996,False,2,
17.95286,53.11828,53.11828,True,3,
17.85714,52.43705,52.43705,True,2,
18.0275,63.19849,63.19849,True,1,
18.3575,70.15851,70.15851,False,1,
16.08929,62.53011,62.53011,False,1,
15.71,73.83179,73.83179,True,1,
16.06536,75.00299,75.00299,True,1,
16.36679,71.37517,71.37517,False,3,
16.31536,66.6384,66.6384,False,3,
16.2675,69.40405,69.40405,False,2,
16.20071,69.0674,69.0674,False,1,
15.79714,65.70107,65.70107,True,1,
16.35143,64.65646,64.65646,True,2,
16.33393,66.74301,66.74301,True,1,
16.72214,66.05511,66.05511,True,1,
16.96357,60.63873,60.63873,True,1,
17.14036,59.84143,59.84143,False,1,
16.71071,61.58713,61.58713,False,3,
16.67893,40.89769,40.89769,False,2,
16.66393,34.19917,34.19917,False,1,
16.43429,39.01989,39.01989,False,2,
16.42821,48.72828,48.72828,False,1,
16.03036,47.83683,47.83683,False,3,
15.93071,54.00772,54.00772,True,1,
16.10036,54.51291,54.51291,False,1,
15.81429,44.50201,44.50201,True,1,
16.03464,60.7891,60.7891,False,2,
15.8775,55.55851,55.55851,False,2,
15.76429,67.16009,67.16009,False,1,
15.37393,75.70424,75.70424,False,1,
15.00179,84.68442,84.68442,True,1,
15.39786,84.3306,84.3306,False,1,
15.20214,72.44963,72.44963,True,1,
15.37786,74.09065,74.09065,True,2,
15.41857,67.72532,67.72532,True,1,
15.63821,66.74564,66.74564,False,1,
15.30107,56.91262,56.91262,True,3,
15.29821,60.24166,60.24166,True,2,
15.44643,63.79609,63.79609,True,1,
15.845,56.64173,56.64173,True,1,
16.27571,53.21702,53.21702,True,4,
16.23179,43.81859,43.81859,True,3,
16.14571,42.58356,42.58356,True,2,
16.16893,36.44803,36.44803,True,1,
16.49679,26.64382,26.64382,False,3,
16.55643,27.39163,27.39163,False,2,
16.46929,20.4857,20.4857,False,1,
16.14571,25.25909,25.25909,False,1,
15.80929,35.39039,35.39039,False,1,
15.31821,46.71692,46.71692,False,4,
15.34964,49.68935,49.68935,False,3,
15.42821,49.07763,49.07763,False,2,
15.27571,50.33505,50.33505,False,1,
15.11429,61.51402,61.51402,True,3,
15.22179,76.36185,76.36185,True,2,
15.24929,72.28178,72.28178,True,1,
15.56036,70.30087,70.30087,False,2,
15.51179,62.19233,62.19233,False,1,
15.35,72.22045,72.22045,False,1,
14.99464,76.01666,76.01666,True,1,
15.22286,78.5034,78.5034,False,1,
14.38571,68.52065,68.52065,False,1,
14.00179,73.78852,73.78852,True,2,
13.9475,72.81506,72.81506,True,1,
14.23821,74.10957,74.10957,True,1,
14.50464,69.07054,69.07054,True,3,
14.48071,61.92159,61.92159,True,2,
14.585,60.2307,60.2307,True,1,
14.9,60.29326,60.29326,True,1,
15.36143,55.16586,55.16586,True,1,
15.81357,52.81682,52.81682,True,3,
15.68893,46.16504,46.16504,True,1,
15.91143,45.65198,45.65198,True,1,
16.07071,37.82373,37.82373,True,1,
16.45393,38.52919,38.52919,False,4,
16.38071,18.10068,18.10068,True,1,
16.56571,9.418846,9.418846,False,1,
16.31321,7.243721,7.243721,False,3,
16.1775,15.68633,15.68633,False,2,
16.24071,21.08646,21.08646,False,1,
15.85214,19.98784,19.98784,False,1,
15.31607,30.30201,30.30201,True,1,
15.52071,43.94806,43.94806,True,2,
15.47357,47.49609,47.49609,True,1,
15.81893,56.12455,56.12455,True,7,
15.70214,47.83075,47.83075,True,3,
15.7625,53.61998,53.61998,True,5,
15.79071,55.52003,55.52003,True,4,
15.89821,63.60841,63.60841,True,3,
15.76571,59.76297,59.76297,True,2,
15.89107,66.53869,66.53869,True,1,
16.12786,59.21133,59.21133,False,4,
16.06179,51.03746,51.03746,False,3,
16.09714,53.73486,53.73486,False,2,
16.04679,44.00141,44.00141,False,2,
15.89679,26.52595,26.52595,False,1,
15.65929,37.47919,37.47919,False,4,
15.77893,44.51244,44.51244,False,3,
15.67464,51.36386,51.36386,False,2,
15.62857,50.94572,50.94572,False,1,
15.43536,54.65147,54.65147,False,5,
15.57,61.07278,61.07278,False,1,
15.35893,60.05691,60.05691,False,3,
15.42857,61.89182,61.89182,False,2,
15.42036,63.97586,63.97586,False,1,
15.10714,74.80597,74.80597,False,1,
14.88714,78.52727,78.52727,False,2,
14.76786,82.56442,82.56442,False,1,
14.37643,83.18816,83.18816,False,2,
14.37964,85.06014,85.06014,False,1,
14.21679,83.08402,83.08402,False,1,
14.06357,89.50507,89.50507,True,2,
14.16179,89.75853,89.75853,True,1,
14.615,85.28955,85.28955,True,1,
14.94607,67.54239,67.54239,True,6,
15.02857,62.30803,62.30803,False,2,
14.90786,56.86508,56.86508,True,2,
14.82321,60.59592,60.59592,True,1,
15.08393,61.7846,61.7846,True,2,
15.02607,50.46783,50.46783,True,1,
15.26036,47.0045,47.0045,True,5,
15.2325,39.88262,39.88262,True,4,
15.26571,29.32556,29.32556,True,3,
15.36429,28.90672,28.90672,False,3,
15.36821,21.82081,21.82081,False,2,
15.42,15.4269,15.4269,False,1,
15.17679,15.81609,15.81609,False,2,
15.22536,32.77108,32.77108,False,1,
14.96393,39.63963,39.63963,True,1,
15.7325,52.11693,52.11693,True,3,
15.66071,31.03957,31.03957,True,2,
15.74964,30.62943,30.62943,True,1,
15.9925,33.27351,33.27351,True,1,
16.19,27.78321,27.78321,True,3,
16.16179,28.26119,28.26119,True,2,
16.31,28.27322,28.27322,True,1,
16.51929,26.83042,26.83042,True,1,
16.76607,25.57404,25.57404,False,3,
